Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2017-06-29,YESBANK,EQ,1449.7,1459.9,1470.0,1433.85,1438.0,1438.5,1450.46,2619863,380000304120000.0,108339.0,1251165,0.47759999999999997
2017-06-30,YESBANK,EQ,1438.5,1438.0,1466.85,1425.0,1465.9,1463.5,1454.36,2092369,304304937130000.0,87889.0,829081,0.3962
2017-07-03,YESBANK,EQ,1463.5,1469.8,1496.0,1452.0,1491.0,1492.75,1482.12,2176784,322624886380000.0,59950.0,787265,0.3617
2017-07-04,YESBANK,EQ,1492.75,1507.8,1512.0,1480.0,1487.05,1485.05,1494.25,2193234,327724853365000.0,78557.0,831040,0.3789
2017-07-05,YESBANK,EQ,1485.05,1489.1,1509.7,1487.0,1506.0,1505.95,1501.45,1826575,274251892740000.0,59428.0,659866,0.3613
2017-07-06,YESBANK,EQ,1505.95,1501.0,1519.0,1495.0,1504.1,1504.05,1506.76,1438599,216762847530000.03,49960.0,483431,0.336
2017-07-07,YESBANK,EQ,1504.05,1502.65,1515.2,1497.6,1506.5,1505.75,1506.0,1231673,185490475245000.0,43626.0,315610,0.25620000000000004
2017-07-10,YESBANK,EQ,1505.75,1512.0,1522.0,1500.9,1511.2,1512.9,1514.61,315651,47808669445000.0,10304.0,162100,0.5135000000000001
2017-07-11,YESBANK,EQ,1512.9,1515.25,1533.0,1508.0,1508.2,1514.8,1523.42,1982020,301945697280000.0,50359.0,888372,0.4482
2017-07-12,YESBANK,EQ,1514.8,1516.0,1522.7,1505.0,1515.2,1515.45,1515.25,1613612,244502585360000.0,60594.0,873129,0.5411
2017-07-13,YESBANK,EQ,1515.45,1518.0,1588.0,1518.0,1581.1,1582.0,1555.35,4158281,646756842870000.0,115736.0,1664424,0.40030000000000004
2017-07-14,YESBANK,EQ,1582.0,1591.85,1594.85,1554.2,1570.5,1564.6,1569.04,2073301,325309580605000.0,60109.0,757189,0.3652
2017-07-17,YESBANK,EQ,1564.6,1569.7,1574.9,1543.4,1549.3,1547.45,1555.09,1097877,170729927535000.0,43058.0,410490,0.3739
2017-07-18,YESBANK,EQ,1547.45,1549.7,1577.45,1545.1,1553.5,1557.8,1563.42,1432358,223937919794999.97,60918.0,509465,0.3557
2017-07-19,YESBANK,EQ,1557.8,1561.0,1576.5,1551.1,1567.4,1570.15,1565.67,2109966,330350164150000.0,62693.0,1262694,0.5984
2017-07-20,YESBANK,EQ,1570.15,1572.0,1579.0,1561.2,1571.0,1571.6,1571.41,1647855,258945510405000.03,65154.0,761706,0.4622
2017-07-21,YESBANK,EQ,1571.6,1572.0,1581.45,1565.0,1576.55,1577.65,1572.66,1065082,167501303965000.0,68728.0,483648,0.45409999999999995
2017-07-24,YESBANK,EQ,1577.65,1578.0,1619.0,1576.95,1591.0,1593.25,1602.44,2515226,403050576945000.0,76847.0,833634,0.33140000000000003
2017-07-25,YESBANK,EQ,1593.25,1596.7,1623.7,1586.1,1615.5,1617.85,1606.94,2565352,412237016830000.0,90573.0,1053782,0.4108
2017-07-26,YESBANK,EQ,1617.85,1624.7,1724.0,1605.25,1722.0,1711.95,1678.12,8549142,1434647196770000.0,188328.0,1265263,0.14800000000000002
2017-07-27,YESBANK,EQ,1711.95,1747.25,1798.0,1742.0,1783.0,1785.85,1779.79,11808681,2101695326570000.0,251839.0,3111924,0.2635
2017-07-28,YESBANK,EQ,1785.85,1765.0,1861.0,1765.0,1844.95,1841.85,1824.71,8553332,1560732896610000.0,192372.0,1421450,0.16620000000000001
2017-07-31,YESBANK,EQ,1841.85,1850.0,1858.0,1803.15,1811.9,1809.5,1818.47,4353547,791679324190000.0,132231.0,1534931,0.35259999999999997
2017-08-01,YESBANK,EQ,1809.5,1818.7,1838.0,1809.15,1829.0,1827.25,1827.21,2910564,531822368910000.06,91094.0,856872,0.2944
2017-08-02,YESBANK,EQ,1827.25,1830.0,1842.95,1813.05,1820.55,1829.0,1830.48,2013175,368508127670000.0,69383.0,628339,0.3121
2017-08-03,YESBANK,EQ,1829.0,1822.0,1828.9,1772.3,1784.55,1785.45,1794.3,2997605,537859717085000.06,107179.0,1136995,0.3793
2017-08-04,YESBANK,EQ,1785.45,1770.0,1815.25,1763.55,1815.25,1807.95,1785.66,2860985,510874249445000.0,86227.0,901210,0.315
2017-08-07,YESBANK,EQ,1807.95,1810.0,1817.0,1793.75,1798.5,1799.85,1805.37,1331197,240330723255000.03,47615.0,326779,0.24550000000000002
2017-08-08,YESBANK,EQ,1799.85,1799.0,1802.0,1754.0,1763.0,1763.55,1770.3,2329546,412399598190000.0,108756.0,835487,0.3586
2017-08-09,YESBANK,EQ,1763.55,1756.0,1774.45,1736.0,1737.2,1741.55,1754.25,1982487,347776980435000.0,81711.0,407836,0.2057
2017-08-10,YESBANK,EQ,1741.55,1741.55,1744.2,1710.1,1733.0,1730.1,1730.36,2132127,368934802445000.0,77925.0,686065,0.32180000000000003
2017-08-11,YESBANK,EQ,1730.1,1707.0,1757.3,1702.15,1740.0,1739.4,1736.59,3102129,538712038755000.0,100776.0,1082480,0.3489
2017-08-14,YESBANK,EQ,1739.4,1752.0,1786.0,1750.2,1775.5,1778.5,1771.83,1985201,351743813740000.0,77435.0,612392,0.3085
2017-08-16,YESBANK,EQ,1778.5,1784.05,1789.0,1732.0,1760.95,1761.85,1751.13,3744611,655729120135000.0,95789.0,1649969,0.44060000000000005
2017-08-17,YESBANK,EQ,1761.85,1779.0,1779.0,1729.3,1738.5,1738.1,1754.4,1913591,335720866615000.0,67175.0,381913,0.1996
2017-08-18,YESBANK,EQ,1738.1,1734.9,1737.3,1708.3,1716.8,1720.75,1721.62,1678905,289043121000000.0,85992.0,558304,0.3325
2017-08-21,YESBANK,EQ,1720.75,1721.0,1753.0,1710.1,1714.0,1716.7,1730.96,1432922,248033675044999.97,45656.0,228890,0.1597
2017-08-22,YESBANK,EQ,1716.7,1732.0,1732.0,1686.0,1714.5,1712.9,1709.95,2753748,470876168810000.06,105017.0,762795,0.277
2017-08-23,YESBANK,EQ,1712.9,1718.7,1728.0,1697.6,1725.45,1723.25,1715.28,2243348,384797688205000.0,105936.0,804291,0.35850000000000004
2017-08-24,YESBANK,EQ,1723.25,1727.8,1738.95,1714.4,1725.0,1719.45,1724.98,1773053,305848284395000.0,69337.0,539518,0.3043
2017-08-28,YESBANK,EQ,1719.45,1723.0,1757.8,1711.6,1757.0,1753.35,1740.83,1949997,339462135790000.0,92599.0,620410,0.3182
2017-08-29,YESBANK,EQ,1753.35,1752.0,1753.35,1716.05,1718.0,1721.55,1733.24,1762697,305517041405000.0,57581.0,489595,0.2778
2017-08-30,YESBANK,EQ,1721.55,1731.55,1765.0,1731.05,1750.0,1752.1,1751.97,1972851,345638370405000.0,59323.0,526799,0.267
2017-08-31,YESBANK,EQ,1752.1,1750.0,1774.4,1745.05,1754.0,1753.05,1759.14,2566761,451528859580000.0,80122.0,960876,0.3744
2017-09-01,YESBANK,EQ,1753.05,1753.35,1780.0,1753.35,1770.5,1776.45,1770.29,1599414,283142804505000.0,68567.0,549412,0.3435
2017-09-04,YESBANK,EQ,1776.45,1770.5,1779.65,1737.05,1757.9,1764.1,1761.13,1720102,302933099360000.0,67763.0,487109,0.2832
2017-09-05,YESBANK,EQ,1764.1,1767.0,1787.8,1765.0,1775.0,1778.25,1779.2,1612958,286978075650000.0,50607.0,390951,0.24239999999999998
2017-09-06,YESBANK,EQ,1778.25,1770.0,1804.8,1762.3,1793.95,1793.95,1788.65,1886851,337492329810000.0,74184.0,561710,0.2977
2017-09-07,YESBANK,EQ,1793.95,1801.8,1819.0,1792.4,1796.0,1800.0,1806.18,1779055,321329067220000.0,63291.0,526599,0.29600000000000004
2017-09-08,YESBANK,EQ,1800.0,1807.0,1807.7,1780.25,1786.0,1789.0,1793.01,1080596,193751987780000.0,47120.0,283063,0.262
2017-09-11,YESBANK,EQ,1789.0,1796.25,1865.75,1794.25,1846.0,1842.05,1837.52,3341236,613959066170000.0,100376.0,1210817,0.3624
2017-09-12,YESBANK,EQ,1842.05,1854.9,1858.85,1822.0,1853.0,1850.75,1843.91,2135213,393713288555000.0,79104.0,616003,0.28850000000000003
2017-09-13,YESBANK,EQ,1850.75,1852.0,1862.0,1832.6,1839.05,1839.0,1845.99,1374376,253708847430000.03,55121.0,401622,0.2922
2017-09-14,YESBANK,EQ,1839.0,1845.4,1866.0,1840.2,1851.6,1851.55,1855.01,1270184,235620551240000.0,55618.0,511506,0.40270000000000006
2017-09-15,YESBANK,EQ,1851.55,1828.4,1859.0,1827.3,1840.05,1845.05,1843.18,1632078,300821264330000.0,65566.0,880085,0.5392
2017-09-18,YESBANK,EQ,1845.05,1852.1,1872.0,1851.0,1858.0,1859.15,1862.52,1424165,265254242465000.0,53441.0,630522,0.44270000000000004
2017-09-19,YESBANK,EQ,1859.15,1861.4,1872.0,1847.15,1865.0,1866.5,1861.45,1124478,209315931685000.0,44785.0,398182,0.35409999999999997
2017-09-20,YESBANK,EQ,1866.5,1865.0,1886.0,1861.0,1878.4,1880.1,1878.94,1209930,227338009525000.0,38993.0,499588,0.4129
2017-09-21,YESBANK,EQ,1880.1,375.3,382.9,373.35,377.2,377.05,378.74,7307710,276775334475000.0,93264.0,2989311,0.40909999999999996
2017-09-22,YESBANK,EQ,377.05,376.8,376.8,359.45,361.45,360.65,363.0,12176561,442012689839999.94,156464.0,6430087,0.5281
2017-09-25,YESBANK,EQ,360.65,361.0,363.7,349.0,360.7,359.6,356.23,9426506,335799593795000.0,142214.0,4022155,0.4267
2017-09-26,YESBANK,EQ,359.6,361.0,363.0,355.7,360.55,360.75,359.52,6184763,222355443225000.0,106126.0,2681126,0.4335
2017-09-27,YESBANK,EQ,360.75,364.9,364.9,350.75,352.7,353.2,356.81,8301438,296206685915000.0,186992.0,4296839,0.5176
2017-09-28,YESBANK,EQ,353.2,353.5,355.45,347.3,351.2,350.8,351.02,11672921,409742581595000.0,118130.0,6446855,0.5523
2017-09-29,YESBANK,EQ,350.8,353.7,353.9,345.1,349.3,350.0,348.9,10421179,363590228960000.0,117259.0,5728523,0.5497
2017-10-03,YESBANK,EQ,350.0,354.9,354.9,347.5,351.0,351.05,351.24,8078173,283734425195000.0,131516.0,4500779,0.5572
2017-10-04,YESBANK,EQ,351.05,352.7,357.5,351.05,356.85,355.8,355.25,7252399,257639683055000.03,100927.0,3712413,0.5119
2017-10-05,YESBANK,EQ,355.8,357.3,367.5,357.0,359.95,359.45,362.77,10552658,382820120995000.0,112830.0,3365722,0.3189
2017-10-06,YESBANK,EQ,359.45,360.6,366.8,360.6,365.8,365.8,365.09,4977073,181707617460000.0,57552.0,1687051,0.33899999999999997
2017-10-09,YESBANK,EQ,365.8,367.9,372.65,363.15,372.0,370.9,368.2,5402776,198931410770000.0,75157.0,2089183,0.38670000000000004
2017-10-10,YESBANK,EQ,370.9,372.0,374.0,371.0,372.6,372.9,372.8,5475930,204143085640000.0,74118.0,2557864,0.4671
2017-10-11,YESBANK,EQ,372.9,374.2,375.0,362.0,362.55,363.0,367.78,7532154,277016088775000.0,101556.0,3408774,0.4526
2017-10-12,YESBANK,EQ,363.0,363.1,367.65,359.0,367.1,365.4,362.61,7573094,274604635160000.0,96484.0,3691672,0.4875
2017-10-13,YESBANK,EQ,365.4,366.0,373.05,365.95,369.9,369.7,370.07,5848807,216446574519999.97,82880.0,3046568,0.5209
2017-10-16,YESBANK,EQ,369.7,374.0,374.2,365.75,368.5,367.7,368.76,5086334,187561470715000.0,68788.0,2174208,0.4275
2017-10-17,YESBANK,EQ,367.7,369.0,375.9,368.0,373.3,373.55,373.55,6984827,260918270335000.0,123493.0,3244402,0.4645
2017-10-18,YESBANK,EQ,373.55,366.0,368.0,359.0,364.0,362.4,363.01,12849346,466449789985000.06,145398.0,6881727,0.5356000000000001
2017-10-19,YESBANK,EQ,362.4,364.4,365.3,355.0,356.0,357.8,360.43,1935015,69743901820000.01,26172.0,1017645,0.5259
2017-10-23,YESBANK,EQ,357.8,358.0,364.55,351.0,354.7,353.9,356.34,9451524,336799667775000.0,125554.0,4484081,0.4744
2017-10-24,YESBANK,EQ,353.9,355.7,363.4,344.6,346.45,347.6,353.91,12420114,439554276735000.06,140778.0,7059283,0.5684
2017-10-25,YESBANK,EQ,347.6,356.0,356.0,312.85,330.6,326.9,332.47,33427154,1111365020910000.0,359455.0,17657571,0.5282
2017-10-26,YESBANK,EQ,326.9,331.9,338.65,318.0,332.5,331.2,331.03,26581626,879924304745000.1,243645.0,9257305,0.3483
2017-10-27,YESBANK,EQ,331.2,307.0,313.5,298.55,307.7,307.05,306.74,80906668,2481770776790000.0,595020.0,37875787,0.4681
2017-10-30,YESBANK,EQ,307.05,311.5,317.45,308.1,315.15,314.85,314.03,23574790,740318584865000.0,193194.0,13483999,0.5720000000000001
2017-10-31,YESBANK,EQ,314.85,317.5,319.25,311.3,314.6,314.25,316.01,11811133,373248016390000.0,130930.0,5470738,0.4632
2017-11-01,YESBANK,EQ,314.25,317.0,320.5,316.45,318.8,318.8,318.86,9265421,295440099210000.0,100197.0,3856069,0.41619999999999996
2017-11-02,YESBANK,EQ,318.8,321.0,323.9,318.2,320.2,320.45,321.12,9244908,296871280090000.0,128485.0,3368788,0.3644
2017-11-03,YESBANK,EQ,320.45,322.45,328.0,321.7,326.1,325.95,325.48,12865964,418756990895000.0,151260.0,7380320,0.5736
2017-11-06,YESBANK,EQ,325.95,327.0,329.0,317.8,319.5,319.65,324.01,9427134,305447193905000.0,135417.0,4820322,0.5113000000000001
2017-11-07,YESBANK,EQ,319.65,323.0,323.0,305.5,310.4,311.7,310.71,30444032,945921968350000.0,307578.0,15380160,0.5052000000000001
2017-11-08,YESBANK,EQ,311.7,313.2,313.65,301.85,304.4,303.8,304.93,25323557,772186436585000.0,290914.0,14290387,0.5643
2017-11-09,YESBANK,EQ,303.8,305.95,308.8,302.0,305.55,304.65,304.83,15467103,471491426814999.94,148883.0,7695651,0.4975
2017-11-10,YESBANK,EQ,304.65,305.0,309.9,302.0,304.05,304.05,305.9,11561127,353659402065000.0,105640.0,5477919,0.47380000000000005
2017-11-13,YESBANK,EQ,304.05,306.75,307.95,303.05,303.55,303.75,305.51,6538482,199756287500000.0,67264.0,2999851,0.45880000000000004
2017-11-14,YESBANK,EQ,303.75,305.0,306.35,302.0,302.35,302.55,303.49,9724235,295116059345000.0,89394.0,6352064,0.6531999999999999
2017-11-15,YESBANK,EQ,302.55,302.8,305.8,295.6,301.25,300.95,301.16,13048729,392980590165000.0,149421.0,5957979,0.45659999999999995
2017-11-16,YESBANK,EQ,300.95,302.9,303.95,297.5,302.05,301.3,300.57,9008654,270771705755000.03,136200.0,4086599,0.4536
2017-11-17,YESBANK,EQ,301.3,308.0,314.4,305.1,306.1,306.1,309.37,18464900,571243581565000.0,143006.0,8536113,0.4623
2017-11-20,YESBANK,EQ,306.1,309.45,314.0,308.2,313.7,313.35,312.34,9652806,301500097945000.0,102061.0,3752566,0.38880000000000003
2017-11-21,YESBANK,EQ,313.35,316.0,318.0,310.7,312.6,312.3,315.45,9635431,303952176030000.0,118386.0,4971599,0.516
2017-11-22,YESBANK,EQ,312.3,315.6,315.8,307.0,310.0,309.75,310.37,6979712,216629066400000.0,68237.0,2430800,0.3483
2017-11-23,YESBANK,EQ,309.75,310.0,316.35,307.15,315.4,313.25,311.1,7091441,220612970275000.0,71956.0,2125399,0.2997
2017-11-24,YESBANK,EQ,313.25,315.0,315.95,312.05,312.5,313.05,313.79,7331839,230063535100000.0,177512.0,4224165,0.5761000000000001
2017-11-27,YESBANK,EQ,313.05,312.0,316.0,309.5,315.05,315.3,313.34,5301460,166117068400000.0,75958.0,2211432,0.4171
2017-11-28,YESBANK,EQ,315.3,314.5,316.9,313.65,314.35,315.0,315.36,5342555,168480583355000.0,99639.0,2403441,0.4499
2017-11-29,YESBANK,EQ,315.0,315.0,316.0,310.95,312.5,312.9,312.9,5457734,170774486295000.0,83570.0,2895195,0.5305
2017-11-30,YESBANK,EQ,312.9,311.0,311.95,305.0,306.9,306.9,308.44,9124083,281426618419999.97,121352.0,5794432,0.6351
2017-12-01,YESBANK,EQ,306.9,307.8,309.9,305.1,307.05,306.85,307.78,6121307,188402034365000.0,92298.0,2912669,0.4758
2017-12-04,YESBANK,EQ,306.85,307.8,308.2,301.65,303.95,303.2,303.71,6436175,195474695275000.0,79373.0,3464270,0.5382
2017-12-05,YESBANK,EQ,303.2,302.15,310.0,300.6,309.25,308.7,305.46,7558058,230871743515000.0,83051.0,3505426,0.46380000000000005
2017-12-06,YESBANK,EQ,308.7,306.8,309.9,304.6,306.65,306.45,307.16,6114939,187826992975000.0,78923.0,3058747,0.5002000000000001
2017-12-07,YESBANK,EQ,306.45,306.55,311.95,306.55,310.55,310.5,310.42,5794382,179868195260000.0,73536.0,2675152,0.4617
2017-12-08,YESBANK,EQ,310.5,312.0,315.5,311.0,312.5,312.7,313.53,8434605,264449582735000.0,103648.0,4485317,0.5318
2017-12-11,YESBANK,EQ,312.7,313.5,315.8,310.6,310.9,311.6,312.52,4416465,138024815730000.0,70439.0,2399909,0.5434
2017-12-12,YESBANK,EQ,311.6,312.0,312.0,305.9,306.35,306.8,308.43,5457103,168311450660000.0,73447.0,3186255,0.5839
2017-12-13,YESBANK,EQ,306.8,306.35,307.35,301.05,302.25,301.9,304.1,6911856,210192217730000.0,68106.0,3329492,0.4817
2017-12-14,YESBANK,EQ,301.9,303.9,304.65,301.75,304.1,303.9,303.17,4904177,148681612755000.0,73179.0,2398803,0.4891
2017-12-15,YESBANK,EQ,303.9,307.0,317.45,307.0,316.05,315.9,313.77,20571225,645455745075000.0,123798.0,12191912,0.5927
2017-12-18,YESBANK,EQ,315.9,315.9,318.0,305.3,311.8,311.15,313.24,13690080,428830807985000.0,104391.0,4196152,0.3065
2017-12-19,YESBANK,EQ,311.15,314.0,314.4,309.55,312.4,312.25,312.16,6290291,196356355200000.0,78904.0,3010186,0.47850000000000004
2017-12-20,YESBANK,EQ,312.25,312.4,313.4,310.0,311.2,311.7,311.52,6605913,205785666320000.0,91086.0,3329219,0.504
2017-12-21,YESBANK,EQ,311.7,311.2,313.95,309.4,310.15,310.45,311.04,7130623,221790972290000.0,127632.0,4339703,0.6086
2017-12-22,YESBANK,EQ,310.45,310.5,313.5,308.7,309.95,310.15,311.06,7895699,245602662290000.0,135512.0,4353022,0.5513
2017-12-26,YESBANK,EQ,310.15,310.5,317.9,310.2,315.3,315.5,314.7,9269961,291729577595000.0,98604.0,4412422,0.47600000000000003
2017-12-27,YESBANK,EQ,315.5,316.65,318.95,313.35,313.9,315.15,316.55,8912485,282122711310000.0,89638.0,4904076,0.5502
2017-12-28,YESBANK,EQ,315.15,314.0,316.0,311.8,312.75,313.5,313.99,7927990,248932465844999.97,74137.0,4084409,0.5152
2017-12-29,YESBANK,EQ,313.5,313.5,315.8,312.8,315.1,315.15,314.73,4718184,148497143650000.0,51047.0,2586181,0.5481
2018-01-01,YESBANK,EQ,315.15,315.5,317.75,311.3,312.3,312.6,314.5,4019878,126424225320000.0,32852.0,2181558,0.5427000000000001
2018-01-02,YESBANK,EQ,312.6,313.4,314.0,307.15,312.4,311.65,311.22,5224976,162613886245000.0,46756.0,2311557,0.4424
2018-01-03,YESBANK,EQ,311.65,312.0,316.5,311.15,316.0,315.85,314.93,5672263,178634478915000.0,71484.0,3204850,0.5650000000000001
2018-01-04,YESBANK,EQ,315.85,316.0,318.4,313.0,317.55,317.1,315.25,5667580,178671063705000.0,53032.0,3393867,0.5988
2018-01-05,YESBANK,EQ,317.1,317.5,337.9,317.45,332.9,332.85,331.43,30720675,1018163917835000.0,249040.0,12435555,0.4048
2018-01-08,YESBANK,EQ,332.85,336.0,341.3,331.3,333.15,333.6,336.48,12747890,428945027545000.0,132566.0,4972063,0.39
2018-01-09,YESBANK,EQ,333.6,334.9,342.8,327.55,341.5,341.35,337.37,13282560,448113209920000.0,163402.0,6059005,0.4562
2018-01-10,YESBANK,EQ,341.35,341.5,342.35,335.45,338.75,339.8,339.01,10385044,352058628860000.0,97750.0,5161519,0.49700000000000005
2018-01-11,YESBANK,EQ,339.8,339.0,344.25,335.3,342.35,343.15,340.85,8266266,281755960045000.0,78837.0,3766252,0.4556
2018-01-12,YESBANK,EQ,343.15,344.1,344.7,337.55,340.05,340.9,340.71,5688676,193816915310000.0,62206.0,2061848,0.3624
2018-01-15,YESBANK,EQ,340.9,341.9,343.7,335.1,336.15,336.0,338.87,7142164,242028104850000.0,62966.0,2612713,0.3658
2018-01-16,YESBANK,EQ,336.0,336.0,338.75,328.0,334.65,334.85,334.19,7296505,243843804975000.0,76996.0,2411672,0.33049999999999996
2018-01-17,YESBANK,EQ,334.85,335.1,343.5,331.4,342.4,342.4,337.63,7985222,269601770230000.03,102872.0,3310146,0.41450000000000004
2018-01-18,YESBANK,EQ,342.4,350.0,356.9,332.35,346.35,341.2,348.88,35465087,1237315152465000.0,237760.0,12816508,0.3614
2018-01-19,YESBANK,EQ,341.2,347.5,352.25,339.1,348.75,349.35,345.88,21425789,741076384910000.0,190091.0,6397846,0.2986
2018-01-22,YESBANK,EQ,349.35,349.95,358.25,348.75,357.8,355.35,353.47,13456538,475653978820000.0,137787.0,7156508,0.5318
2018-01-23,YESBANK,EQ,355.35,359.85,360.4,352.3,359.45,359.55,357.15,10196645,364171378275000.0,124739.0,5058943,0.4961
2018-01-24,YESBANK,EQ,359.55,357.0,366.3,356.0,364.7,364.8,362.69,11258771,408346478255000.0,111438.0,5020092,0.4459
2018-01-25,YESBANK,EQ,364.8,364.5,364.5,355.65,361.2,361.6,359.57,8963188,322287601045000.0,124349.0,3893311,0.4344
2018-01-29,YESBANK,EQ,361.6,361.2,363.7,355.55,357.3,358.0,359.49,7931235,285122262860000.0,96485.0,4412486,0.5563
2018-01-30,YESBANK,EQ,358.0,358.0,360.8,351.85,352.55,353.35,356.4,7890491,281216228969999.97,73786.0,4704171,0.5962
2018-01-31,YESBANK,EQ,353.35,353.0,356.55,350.45,354.9,354.4,353.64,8527044,301547071140000.0,98580.0,5316226,0.6235
2018-02-01,YESBANK,EQ,354.4,355.0,367.25,352.65,360.3,359.9,358.83,15217926,546070247250000.0,136702.0,8300118,0.5454
2018-02-02,YESBANK,EQ,359.9,354.2,356.0,341.8,347.0,349.05,349.98,16298953,570430270330000.0,129822.0,8261795,0.5069
2018-02-05,YESBANK,EQ,349.05,340.0,349.0,333.6,343.95,343.6,341.15,13407059,457382385180000.0,168697.0,6994078,0.5217
2018-02-06,YESBANK,EQ,343.6,325.0,342.9,324.0,339.4,338.75,333.88,12557261,419260173125000.0,133041.0,5327248,0.4242
2018-02-07,YESBANK,EQ,338.75,344.0,344.0,330.6,330.95,332.9,336.13,11681640,392654782740000.0,107528.0,5670477,0.4854
2018-02-08,YESBANK,EQ,332.9,332.9,340.35,331.5,336.1,335.0,337.12,7785799,262477948665000.0,76611.0,3091891,0.3971
2018-02-09,YESBANK,EQ,335.0,330.0,331.45,324.0,325.1,325.55,327.21,9395513,307426376870000.0,95052.0,4567395,0.48610000000000003
2018-02-12,YESBANK,EQ,325.55,326.6,337.2,326.6,334.7,335.4,332.54,12049356,400693361390000.0,93637.0,5914529,0.49090000000000006
2018-02-14,YESBANK,EQ,335.4,336.0,337.85,318.95,319.35,320.35,325.93,13548524,441590123455000.0,160539.0,7159162,0.5284000000000001
2018-02-15,YESBANK,EQ,320.35,321.2,328.8,317.7,321.0,319.8,324.52,15482667,502441360560000.06,162179.0,6302014,0.40700000000000003
2018-02-16,YESBANK,EQ,319.8,324.0,325.0,309.65,312.0,311.8,314.19,18611798,584756058485000.0,200889.0,7109403,0.38200000000000006
2018-02-19,YESBANK,EQ,311.8,313.85,315.0,307.55,314.35,312.05,310.61,9311433,289220980605000.0,99100.0,2205486,0.23690000000000003
2018-02-20,YESBANK,EQ,312.05,314.35,316.1,307.5,308.05,308.7,312.42,11389041,355816237355000.0,102896.0,4993873,0.4385
2018-02-21,YESBANK,EQ,308.7,311.0,313.9,304.5,313.2,312.35,308.98,13342678,412267920040000.0,134615.0,6802383,0.5098
2018-02-22,YESBANK,EQ,312.35,311.9,316.9,308.15,315.55,316.1,314.78,14787238,465470637635000.06,141358.0,6790126,0.45920000000000005
2018-02-23,YESBANK,EQ,316.1,316.45,326.0,316.45,323.4,323.45,323.08,11399732,368307904605000.0,102159.0,5070100,0.4448
2018-02-26,YESBANK,EQ,323.45,326.5,328.2,319.35,324.35,326.15,324.43,9225197,299292394515000.0,90249.0,3503045,0.3797
2018-02-27,YESBANK,EQ,326.15,325.3,334.25,325.0,326.35,327.15,329.41,15104405,497551783414999.94,99022.0,6845025,0.4532
2018-02-28,YESBANK,EQ,327.15,323.0,325.2,318.05,322.1,322.3,321.02,10985771,352660529110000.0,103541.0,4799186,0.4369
2018-03-01,YESBANK,EQ,322.3,322.1,326.0,318.35,320.1,321.05,323.54,7333939,237283145855000.03,62668.0,3171199,0.4324
2018-03-05,YESBANK,EQ,321.05,318.5,319.0,311.15,313.5,312.95,313.63,7973146,250059538735000.0,106273.0,3068497,0.3849
2018-03-06,YESBANK,EQ,312.95,317.0,320.5,309.85,310.9,312.15,316.43,8299126,262612028125000.0,82913.0,2915689,0.35130000000000006
2018-03-07,YESBANK,EQ,312.15,312.0,314.9,308.0,310.0,311.95,312.5,8420190,263134503369999.97,75842.0,2743797,0.3259
2018-03-08,YESBANK,EQ,311.95,312.3,313.25,294.7,308.85,308.55,302.69,24027679,727293631880000.0,191839.0,6517578,0.2713
2018-03-09,YESBANK,EQ,308.55,310.0,310.95,301.3,302.85,303.25,305.75,11596136,354549191610000.0,97173.0,4638044,0.4
2018-03-12,YESBANK,EQ,303.25,305.2,314.5,301.35,313.55,311.15,305.35,12860205,392688022060000.0,87721.0,6327184,0.49200000000000005
2018-03-13,YESBANK,EQ,311.15,310.0,315.4,309.8,312.6,312.8,312.98,11436348,357936106580000.0,93701.0,4643254,0.406
2018-03-14,YESBANK,EQ,312.8,311.8,321.9,308.2,318.0,318.85,316.65,12905495,408651958340000.0,102326.0,3970367,0.30760000000000004
2018-03-15,YESBANK,EQ,318.85,318.95,321.0,310.85,312.0,311.85,314.89,9999620,314875260725000.0,79169.0,3235122,0.3235
2018-03-16,YESBANK,EQ,311.85,312.4,316.85,310.0,314.5,312.9,313.89,17094363,536579083625000.0,158616.0,10667055,0.624
2018-03-19,YESBANK,EQ,312.9,316.0,316.5,302.5,304.6,304.8,307.85,11267355,346860959110000.0,117081.0,4093389,0.3633
2018-03-20,YESBANK,EQ,304.8,303.0,305.8,299.7,303.0,302.4,303.19,9874137,299374266565000.0,111797.0,4025479,0.40770000000000006
2018-03-21,YESBANK,EQ,302.4,305.0,309.05,300.05,300.9,300.75,304.82,13383435,407947247745000.0,135540.0,5721176,0.4275
2018-03-22,YESBANK,EQ,300.75,301.8,303.7,295.75,297.4,298.25,299.7,19356591,580119438890000.0,141530.0,10269368,0.5305
2018-03-23,YESBANK,EQ,298.25,293.0,293.05,285.0,287.4,286.65,287.37,21617995,621228223360000.0,203264.0,11297742,0.5226
2018-03-26,YESBANK,EQ,286.65,286.5,304.9,286.0,304.85,303.35,295.58,24240033,716493165815000.0,219153.0,9588163,0.3956
