Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2017-03-17,HDFCBANK,EQ,1417.35,1418.55,1427.5,1412.85,1426.5,1425.85,1423.0,847616,120615384909999.98,12971.0,512248,0.6043000000000001
2017-03-20,HDFCBANK,EQ,1425.85,1426.65,1439.85,1425.95,1436.0,1436.1,1436.37,2035586,292384808090000.0,16008.0,1674293,0.8225
2017-03-21,HDFCBANK,EQ,1436.1,1434.0,1445.0,1434.0,1442.8,1440.95,1441.36,1389320,200250833465000.0,25259.0,1026318,0.7387
2017-03-22,HDFCBANK,EQ,1440.95,1427.7,1437.0,1425.8,1429.0,1430.9,1430.73,1409136,201609346300000.0,28928.0,909230,0.6452
2017-03-23,HDFCBANK,EQ,1430.9,1434.4,1435.0,1422.9,1430.0,1430.9,1428.73,1230618,175822177305000.0,17085.0,910367,0.7398
2017-03-24,HDFCBANK,EQ,1430.9,1433.0,1434.45,1422.0,1424.0,1424.35,1427.54,952591,135986138970000.0,23104.0,571937,0.6004
2017-03-27,HDFCBANK,EQ,1424.35,1424.0,1424.0,1404.05,1411.95,1409.85,1412.28,1466021,207042643200000.0,16394.0,964011,0.6576000000000001
2017-03-28,HDFCBANK,EQ,1409.85,1418.3,1424.7,1413.1,1421.1,1420.2,1421.69,2015350,286520361360000.0,21101.0,1636848,0.8122
2017-03-29,HDFCBANK,EQ,1420.2,1420.8,1434.8,1420.0,1429.55,1428.6,1428.63,2143943,306289750845000.0,37466.0,1628982,0.7598
2017-03-30,HDFCBANK,EQ,1428.6,1428.0,1479.95,1425.05,1460.0,1466.2,1462.08,8580273,1254502753235000.0,56068.0,5774278,0.6729999999999999
2017-03-31,HDFCBANK,EQ,1466.2,1453.8,1454.0,1436.55,1440.0,1442.55,1442.01,2412848,347936086170000.0,38453.0,1474512,0.6111
2017-04-03,HDFCBANK,EQ,1442.55,1446.0,1450.1,1426.0,1430.9,1433.2,1433.35,1037263,148676000160000.0,18222.0,575290,0.5546
2017-04-05,HDFCBANK,EQ,1433.2,1435.25,1446.5,1427.55,1427.55,1432.35,1437.51,1436020,206429526645000.0,26605.0,950922,0.6622
2017-04-06,HDFCBANK,EQ,1432.35,1431.5,1443.0,1425.05,1435.35,1438.5,1434.76,1531104,219675933835000.0,27986.0,1041786,0.6804000000000001
2017-04-07,HDFCBANK,EQ,1438.5,1431.05,1445.0,1428.6,1440.0,1438.85,1439.23,1162090,167251677915000.0,27610.0,759058,0.6531999999999999
2017-04-10,HDFCBANK,EQ,1438.85,1443.0,1443.0,1432.65,1435.0,1434.15,1436.68,848469,121898080825000.0,16093.0,461930,0.5444
2017-04-11,HDFCBANK,EQ,1434.15,1434.0,1441.2,1431.5,1436.0,1439.5,1436.05,1089065,156395278900000.0,23156.0,783544,0.7195
2017-04-12,HDFCBANK,EQ,1439.5,1439.0,1449.95,1435.5,1441.25,1443.7,1443.6,891273,128664598195000.0,22330.0,469695,0.527
2017-04-13,HDFCBANK,EQ,1443.7,1443.0,1448.9,1437.05,1440.0,1440.3,1441.73,1201059,173160479550000.0,13282.0,983766,0.8190999999999999
2017-04-17,HDFCBANK,EQ,1440.3,1440.3,1443.8,1428.25,1439.55,1436.8,1433.42,1784264,255759093155000.03,29050.0,1323652,0.7418000000000001
2017-04-18,HDFCBANK,EQ,1436.8,1440.0,1455.0,1438.0,1443.2,1447.3,1448.74,909715,131794133180000.0,14523.0,541319,0.595
2017-04-19,HDFCBANK,EQ,1447.3,1447.0,1456.75,1438.0,1453.0,1449.0,1446.58,1084536,156887062280000.0,16418.0,648996,0.5984
2017-04-20,HDFCBANK,EQ,1449.0,1453.0,1466.05,1452.95,1462.3,1462.15,1461.72,1445343,211268867130000.0,38616.0,991155,0.6858
2017-04-21,HDFCBANK,EQ,1462.15,1466.0,1499.0,1453.3,1498.7,1496.6,1482.06,4314508,639435324115000.0,76583.0,1477591,0.3425
2017-04-24,HDFCBANK,EQ,1496.6,1498.1,1539.0,1497.0,1532.0,1533.05,1527.25,5051738,771525433215000.0,75353.0,2709081,0.5363
2017-04-25,HDFCBANK,EQ,1533.05,1535.05,1545.5,1529.6,1539.25,1537.05,1537.68,2264445,348199995150000.0,45495.0,1540233,0.6802
2017-04-26,HDFCBANK,EQ,1537.05,1542.95,1553.0,1468.45,1552.95,1550.65,1546.13,1948963,301335345450000.0,41591.0,986789,0.5063000000000001
2017-04-27,HDFCBANK,EQ,1550.65,1546.1,1573.95,1546.1,1554.0,1568.6,1565.15,4045105,633119131055000.0,41855.0,2592498,0.6409
2017-04-28,HDFCBANK,EQ,1568.6,1559.9,1559.9,1537.1,1545.0,1546.5,1544.82,1359432,210007674655000.0,25722.0,886321,0.652
2017-05-02,HDFCBANK,EQ,1546.5,1547.0,1550.9,1530.35,1542.85,1540.6,1540.81,1001760,154351804965000.0,17111.0,654978,0.6537999999999999
2017-05-03,HDFCBANK,EQ,1540.6,1554.25,1554.25,1539.35,1541.05,1544.3,1543.93,626991,96803126720000.0,13977.0,329255,0.5251
2017-05-04,HDFCBANK,EQ,1544.3,1539.25,1542.9,1522.6,1533.5,1534.8,1529.35,1282757,196178263170000.0,28722.0,768776,0.5993
2017-05-05,HDFCBANK,EQ,1534.8,1542.1,1542.9,1526.3,1531.0,1532.2,1531.86,689474,105617685060000.0,20311.0,322076,0.4671
2017-05-08,HDFCBANK,EQ,1532.2,1538.0,1540.0,1528.55,1532.6,1534.8,1533.56,936813,143665665450000.0,35872.0,603334,0.644
2017-05-09,HDFCBANK,EQ,1534.8,1534.8,1545.6,1532.65,1533.9,1535.75,1537.87,836459,128636799795000.0,25182.0,595730,0.7122
2017-05-10,HDFCBANK,EQ,1535.75,1540.0,1555.0,1537.05,1554.0,1551.8,1548.16,585561,90654027560000.0,11399.0,308047,0.5261
2017-05-11,HDFCBANK,EQ,1551.8,1551.0,1560.0,1541.0,1543.0,1546.4,1551.42,968936,150322783475000.0,26482.0,628863,0.649
2017-05-12,HDFCBANK,EQ,1546.4,1545.9,1556.9,1536.2,1554.0,1551.65,1542.32,1536901,237039026075000.0,18358.0,995615,0.6478
2017-05-15,HDFCBANK,EQ,1551.65,1550.0,1557.2,1542.25,1553.0,1553.4,1550.73,701195,108736759980000.0,15104.0,309282,0.4411
2017-05-16,HDFCBANK,EQ,1553.4,1555.0,1562.0,1548.25,1561.85,1559.65,1555.11,897594,139585678725000.0,21073.0,347734,0.3874
2017-05-17,HDFCBANK,EQ,1559.65,1558.8,1565.4,1551.5,1557.5,1557.15,1557.51,868118,135210251690000.02,32732.0,367931,0.4238
2017-05-18,HDFCBANK,EQ,1557.15,1549.0,1561.5,1548.1,1557.5,1557.1,1556.99,776820,120949965615000.02,13648.0,518101,0.667
2017-05-19,HDFCBANK,EQ,1557.1,1559.5,1569.9,1545.25,1568.05,1561.25,1556.93,713534,111092560925000.0,18458.0,296680,0.4158
2017-05-22,HDFCBANK,EQ,1561.25,1565.1,1580.0,1563.1,1579.0,1576.0,1572.46,715013,112433191215000.02,24974.0,413491,0.5783
2017-05-23,HDFCBANK,EQ,1576.0,1580.0,1583.55,1565.0,1569.0,1569.1,1575.09,770043,121288974795000.0,17873.0,489628,0.6358
2017-05-24,HDFCBANK,EQ,1569.1,1569.05,1575.45,1562.0,1567.0,1566.75,1566.76,866847,135814369959999.98,34901.0,615909,0.7105
2017-05-25,HDFCBANK,EQ,1566.75,1567.1,1629.4,1567.1,1613.25,1617.15,1605.26,5022701,806275734000000.0,60075.0,3585041,0.7138
2017-05-26,HDFCBANK,EQ,1617.15,1606.65,1632.0,1601.1,1623.0,1626.0,1617.56,1360789,220115915500000.0,31085.0,754482,0.5544
2017-05-29,HDFCBANK,EQ,1626.0,1619.8,1648.0,1617.65,1626.65,1631.9,1634.94,1479085,241820987085000.0,48257.0,924191,0.6248
2017-05-30,HDFCBANK,EQ,1631.9,1630.0,1633.5,1616.15,1631.4,1629.05,1622.75,1108546,179889000500000.0,26377.0,592343,0.5343
2017-05-31,HDFCBANK,EQ,1629.05,1625.0,1643.0,1623.15,1640.0,1636.2,1631.48,1329728,216942992680000.03,18717.0,926698,0.6969
2017-06-01,HDFCBANK,EQ,1636.2,1639.0,1639.85,1620.55,1627.0,1628.6,1630.91,839885,136977968009999.98,21114.0,481729,0.5736
2017-06-02,HDFCBANK,EQ,1628.6,1634.0,1646.1,1626.2,1631.85,1634.25,1636.04,803386,131436962275000.0,17867.0,390838,0.4865
2017-06-05,HDFCBANK,EQ,1634.25,1633.7,1638.95,1625.0,1638.5,1635.55,1633.27,724975,118408353284999.98,14700.0,327218,0.4514
2017-06-06,HDFCBANK,EQ,1635.55,1635.0,1643.8,1630.0,1639.0,1638.95,1638.5,1250658,204920064230000.0,14396.0,921531,0.7368000000000001
2017-06-07,HDFCBANK,EQ,1638.95,1640.4,1644.9,1630.35,1641.3,1640.8,1638.26,638569,104613898680000.0,28344.0,447948,0.7015000000000001
2017-06-08,HDFCBANK,EQ,1640.8,1643.9,1659.4,1641.65,1643.6,1644.75,1648.3,1062192,175080805765000.0,25728.0,582580,0.5485
2017-06-09,HDFCBANK,EQ,1644.75,1640.1,1670.0,1640.1,1669.9,1666.8,1660.39,1326318,220220956165000.0,41645.0,878389,0.6623
2017-06-12,HDFCBANK,EQ,1666.8,1664.0,1676.0,1660.0,1666.0,1668.75,1666.54,992853,165462889015000.0,40006.0,658975,0.6637000000000001
2017-06-13,HDFCBANK,EQ,1668.75,1661.75,1691.9,1661.0,1674.0,1676.7,1680.14,1262905,212186029015000.0,37080.0,831771,0.6586
2017-06-14,HDFCBANK,EQ,1676.7,1675.0,1679.95,1667.0,1672.85,1671.2,1672.03,964590,161282404055000.0,27840.0,714323,0.7404999999999999
2017-06-15,HDFCBANK,EQ,1671.2,1668.0,1675.6,1653.6,1665.0,1664.35,1662.08,881673,146541445225000.0,17284.0,530656,0.6019
2017-06-16,HDFCBANK,EQ,1664.35,1665.0,1674.7,1658.1,1667.0,1669.25,1665.86,938776,156387240455000.0,18765.0,583858,0.6219
2017-06-19,HDFCBANK,EQ,1669.25,1671.0,1696.0,1668.4,1690.7,1692.9,1683.38,956383,160995823765000.0,26370.0,581131,0.6076
2017-06-20,HDFCBANK,EQ,1692.9,1690.0,1694.0,1679.85,1681.55,1686.55,1686.31,915066,154308468550000.0,22817.0,675274,0.738
2017-06-21,HDFCBANK,EQ,1686.55,1682.6,1701.25,1679.6,1696.9,1698.7,1692.56,852733,144329848650000.0,13383.0,435777,0.511
2017-06-22,HDFCBANK,EQ,1698.7,1694.95,1716.0,1691.2,1699.0,1698.0,1705.36,1668865,284601691010000.0,47395.0,870934,0.5219
2017-06-23,HDFCBANK,EQ,1698.0,1702.0,1702.75,1675.2,1681.1,1678.65,1684.39,1304367,219706216350000.0,40032.0,835308,0.6404000000000001
2017-06-27,HDFCBANK,EQ,1678.65,1689.0,1695.0,1656.25,1667.55,1667.65,1673.41,1500108,251029043250000.0,41978.0,966813,0.6445000000000001
2017-06-28,HDFCBANK,EQ,1667.65,1665.0,1675.0,1657.8,1666.5,1666.45,1666.08,1112259,185311482975000.0,33276.0,759351,0.6827
2017-06-29,HDFCBANK,EQ,1666.45,1667.0,1681.9,1651.1,1655.0,1663.05,1666.21,2296927,382715903660000.0,41505.0,1515335,0.6597
2017-06-30,HDFCBANK,EQ,1663.05,1653.8,1660.0,1643.0,1654.85,1652.05,1654.33,1082608,179098987600000.0,20154.0,686217,0.6339
2017-07-03,HDFCBANK,EQ,1652.05,1652.6,1667.5,1647.25,1660.0,1658.6,1658.07,876083,145260324170000.0,29692.0,555332,0.6339
2017-07-04,HDFCBANK,EQ,1658.6,1660.25,1666.7,1652.0,1653.0,1653.35,1656.45,941520,155957881720000.0,29651.0,629966,0.6691
2017-07-05,HDFCBANK,EQ,1653.35,1653.1,1659.5,1645.0,1647.15,1648.75,1651.02,1003550,165687751335000.0,33969.0,745305,0.7427
2017-07-06,HDFCBANK,EQ,1648.75,1652.55,1663.0,1651.35,1658.95,1658.15,1658.74,1142919,189580761770000.0,36276.0,826102,0.7228
2017-07-07,HDFCBANK,EQ,1658.15,1660.85,1669.6,1658.0,1665.0,1667.2,1663.38,1379349,229437629090000.0,34523.0,989181,0.7171
2017-07-10,HDFCBANK,EQ,1667.2,1670.7,1748.0,1661.05,1674.0,1676.35,1674.39,334769,56053536870000.01,6377.0,189620,0.5664
2017-07-11,HDFCBANK,EQ,1676.35,1677.55,1690.8,1667.1,1676.15,1680.4,1681.6,1102570,185408221450000.0,46609.0,683669,0.6201
2017-07-12,HDFCBANK,EQ,1680.4,1680.0,1685.0,1658.55,1680.55,1681.25,1675.45,1434723,240380008965000.0,39173.0,807682,0.563
2017-07-13,HDFCBANK,EQ,1681.25,1688.0,1693.3,1679.65,1681.05,1683.55,1687.47,1120251,189038958605000.0,38013.0,794284,0.7090000000000001
2017-07-14,HDFCBANK,EQ,1683.55,1683.9,1686.05,1672.0,1682.0,1679.95,1677.65,610813,102473017240000.0,19545.0,245408,0.4018
2017-07-17,HDFCBANK,EQ,1679.95,1682.55,1687.65,1677.0,1685.0,1682.35,1681.96,599835,100889956035000.0,15125.0,382911,0.6384000000000001
2017-07-18,HDFCBANK,EQ,1682.35,1679.7,1687.85,1677.35,1685.0,1683.55,1683.26,580547,97720967465000.0,20192.0,275144,0.4739
2017-07-19,HDFCBANK,EQ,1683.55,1685.0,1696.2,1681.85,1691.4,1692.3,1691.79,996811,168639242550000.0,23454.0,496495,0.49810000000000004
2017-07-20,HDFCBANK,EQ,1692.3,1693.9,1715.0,1688.15,1712.0,1710.9,1701.51,924619,157324642325000.0,29260.0,475755,0.5145000000000001
2017-07-21,HDFCBANK,EQ,1710.9,1714.1,1715.25,1700.0,1703.25,1703.05,1708.42,968377,165439295835000.0,21353.0,438841,0.4532
2017-07-24,HDFCBANK,EQ,1703.05,1710.0,1740.0,1695.0,1736.2,1735.1,1722.12,4919544,847202438440000.0,120635.0,1776089,0.36100000000000004
2017-07-25,HDFCBANK,EQ,1735.1,1759.0,1759.0,1733.05,1735.85,1739.65,1746.35,2790117,487251063275000.0,58567.0,1401306,0.5022
2017-07-26,HDFCBANK,EQ,1739.65,1742.0,1755.0,1732.5,1751.25,1747.55,1743.52,973836,169790458195000.0,30206.0,460853,0.4732
2017-07-27,HDFCBANK,EQ,1747.55,1756.0,1798.8,1751.55,1785.1,1789.65,1783.31,4490428,800782972170000.0,53641.0,2776563,0.6183
2017-07-28,HDFCBANK,EQ,1789.65,1772.0,1786.5,1761.1,1774.4,1778.5,1773.42,2313849,410342487175000.0,75518.0,1381677,0.5971000000000001
2017-07-31,HDFCBANK,EQ,1778.5,1777.55,1791.0,1766.55,1782.0,1784.4,1778.4,1842285,327631975745000.0,29449.0,1101211,0.5977
2017-08-01,HDFCBANK,EQ,1784.4,1781.85,1809.15,1772.2,1806.0,1797.2,1787.29,2129215,380552602035000.0,39634.0,1331147,0.6252000000000001
2017-08-02,HDFCBANK,EQ,1797.2,1807.0,1807.0,1782.05,1789.4,1791.65,1793.32,1849479,331671057780000.0,28704.0,1073262,0.5803
2017-08-03,HDFCBANK,EQ,1791.65,1788.0,1792.0,1774.4,1777.0,1779.95,1784.16,1064196,189869192945000.0,40189.0,532455,0.5003
2017-08-04,HDFCBANK,EQ,1779.95,1777.0,1796.75,1766.15,1788.0,1790.25,1783.23,886267,158041490050000.0,27909.0,492301,0.5555
2017-08-07,HDFCBANK,EQ,1790.25,1786.0,1796.45,1785.0,1788.95,1788.55,1788.9,479665,85807079650000.0,23375.0,258332,0.5386
2017-08-08,HDFCBANK,EQ,1788.55,1792.1,1797.25,1766.1,1776.2,1777.9,1777.66,1008843,179338152815000.0,22100.0,480607,0.4764
2017-08-09,HDFCBANK,EQ,1777.9,1771.0,1777.05,1758.35,1764.85,1764.45,1765.73,817514,144350925385000.0,28969.0,367123,0.4491
2017-08-10,HDFCBANK,EQ,1764.45,1760.0,1766.0,1752.85,1759.9,1760.45,1759.88,1947111,342668867075000.0,25032.0,824172,0.4233
2017-08-11,HDFCBANK,EQ,1760.45,1745.0,1758.0,1731.15,1751.55,1749.05,1745.33,1589959,277500487935000.0,44760.0,933883,0.5874
2017-08-14,HDFCBANK,EQ,1749.05,1753.0,1774.95,1748.0,1756.0,1757.2,1763.29,894271,157686146000000.0,29948.0,381974,0.42710000000000004
2017-08-16,HDFCBANK,EQ,1757.2,1762.35,1789.8,1748.55,1780.0,1781.25,1771.34,1106708,196035080355000.0,33007.0,548143,0.4953
2017-08-17,HDFCBANK,EQ,1781.25,1776.25,1780.95,1753.75,1768.0,1765.4,1770.23,1363717,241409193505000.03,28952.0,430581,0.31570000000000004
2017-08-18,HDFCBANK,EQ,1765.4,1760.0,1761.0,1743.0,1754.25,1752.15,1750.79,926866,162275004500000.0,32410.0,591150,0.6378
2017-08-21,HDFCBANK,EQ,1752.15,1754.0,1759.0,1738.2,1742.15,1743.2,1747.56,1002431,175181109615000.0,29000.0,652267,0.6507
2017-08-22,HDFCBANK,EQ,1743.2,1751.3,1754.0,1736.8,1748.55,1747.0,1744.99,1652389,288340157990000.0,61483.0,1038533,0.6285000000000001
2017-08-23,HDFCBANK,EQ,1747.0,1750.0,1777.95,1750.0,1769.1,1772.45,1767.91,840131,148527449620000.0,28305.0,449582,0.5351
2017-08-24,HDFCBANK,EQ,1772.45,1774.9,1774.95,1759.15,1767.5,1762.5,1764.17,1969569,347465928925000.0,29178.0,584539,0.2968
2017-08-28,HDFCBANK,EQ,1762.5,1762.4,1771.15,1758.35,1759.75,1762.25,1764.02,376946,66494079575000.0,18676.0,164586,0.4366
2017-08-29,HDFCBANK,EQ,1762.25,1759.0,1759.0,1738.0,1748.95,1746.15,1744.1,1229649,214463013600000.0,25477.0,657465,0.5347
2017-08-30,HDFCBANK,EQ,1746.15,1751.95,1770.0,1750.05,1769.65,1768.55,1763.86,673580,118810364184999.98,18278.0,340011,0.5048
2017-08-31,HDFCBANK,EQ,1768.55,1772.0,1779.85,1756.4,1769.0,1776.45,1772.21,1825859,323580048315000.0,36463.0,844787,0.46270000000000006
2017-09-01,HDFCBANK,EQ,1776.45,1781.0,1781.45,1761.1,1765.0,1767.6,1771.67,573793,101657020000000.0,19096.0,240856,0.41979999999999995
2017-09-04,HDFCBANK,EQ,1767.6,1765.0,1765.0,1746.1,1750.0,1750.9,1752.37,910631,159576453585000.0,31359.0,527482,0.5792
2017-09-05,HDFCBANK,EQ,1750.9,1757.0,1764.9,1751.0,1755.0,1755.35,1757.77,920609,161821515085000.0,24788.0,439271,0.4772
2017-09-06,HDFCBANK,EQ,1755.35,1743.75,1762.8,1738.0,1761.55,1759.9,1753.59,1437908,252150324540000.0,24340.0,869626,0.6048
2017-09-07,HDFCBANK,EQ,1759.9,1760.1,1776.75,1760.1,1765.25,1766.55,1766.63,1736605,306793584590000.0,27641.0,605806,0.34880000000000005
2017-09-08,HDFCBANK,EQ,1766.55,1773.4,1790.0,1771.0,1785.0,1787.65,1781.89,2077916,370262252060000.0,33955.0,1234323,0.594
2017-09-11,HDFCBANK,EQ,1787.65,1793.0,1829.0,1790.2,1822.0,1823.35,1816.72,2869419,521293974460000.06,88980.0,1733975,0.6043000000000001
2017-09-12,HDFCBANK,EQ,1823.35,1827.7,1839.9,1818.3,1837.1,1835.2,1833.12,1671920,306482586010000.0,67989.0,919925,0.5502
2017-09-13,HDFCBANK,EQ,1835.2,1835.0,1849.0,1824.0,1843.25,1841.85,1841.58,1248844,229984729194999.97,30091.0,657075,0.5261
2017-09-14,HDFCBANK,EQ,1841.85,1840.15,1852.5,1831.5,1840.0,1839.4,1839.93,2038504,375070101070000.0,29517.0,557209,0.2733
2017-09-15,HDFCBANK,EQ,1839.4,1836.0,1851.8,1833.45,1850.0,1848.95,1845.98,941833,173860704120000.0,24200.0,487645,0.5178
2017-09-18,HDFCBANK,EQ,1848.95,1853.55,1864.45,1852.5,1860.0,1860.45,1861.58,1021232,190110912820000.0,29374.0,754277,0.7386
2017-09-19,HDFCBANK,EQ,1860.45,1864.9,1868.0,1847.55,1847.55,1849.7,1858.58,1060367,197078089600000.0,23565.0,684467,0.6455
2017-09-20,HDFCBANK,EQ,1849.7,1848.0,1861.45,1845.25,1850.0,1848.85,1850.15,861532,159396755920000.0,26905.0,579361,0.6725
2017-09-21,HDFCBANK,EQ,1848.85,1848.0,1848.5,1830.7,1843.0,1839.1,1839.29,1928124,354637407925000.0,50920.0,1006098,0.5218
2017-09-22,HDFCBANK,EQ,1839.1,1834.8,1838.95,1820.0,1823.0,1824.1,1826.77,2060881,376474696390000.0,52897.0,1491250,0.7236
2017-09-25,HDFCBANK,EQ,1824.1,1822.45,1822.45,1792.6,1798.8,1799.75,1802.36,2537307,457314906160000.06,86102.0,1735249,0.6839000000000001
2017-09-26,HDFCBANK,EQ,1799.75,1789.05,1796.6,1785.0,1791.0,1792.3,1790.07,2859683,511902467730000.0,69670.0,2089818,0.7308
2017-09-27,HDFCBANK,EQ,1792.3,1796.0,1805.6,1770.0,1780.55,1776.5,1779.35,1834305,326387033430000.0,50529.0,1187303,0.6473000000000001
2017-09-28,HDFCBANK,EQ,1776.5,1774.0,1799.0,1763.3,1795.0,1795.3,1789.02,6911616,1236502443890000.0,97472.0,3794792,0.549
2017-09-29,HDFCBANK,EQ,1795.3,1800.1,1822.0,1796.25,1800.05,1805.7,1812.45,1553408,281547064950000.0,58153.0,1016550,0.6544
2017-10-03,HDFCBANK,EQ,1805.7,1808.0,1821.0,1797.1,1810.2,1808.85,1811.27,1098606,198987664570000.0,34504.0,589947,0.537
2017-10-04,HDFCBANK,EQ,1808.85,1807.9,1811.9,1793.35,1794.0,1797.0,1804.18,1656276,298821775830000.0,25580.0,1215255,0.7337
2017-10-05,HDFCBANK,EQ,1797.0,1795.0,1805.0,1793.1,1798.8,1798.6,1800.4,834049,150162283190000.0,38155.0,427038,0.512
2017-10-06,HDFCBANK,EQ,1798.6,1798.0,1804.45,1794.0,1799.95,1800.1,1799.53,757665,136343987330000.0,24959.0,376128,0.4964
2017-10-09,HDFCBANK,EQ,1800.1,1798.8,1803.0,1790.5,1795.15,1795.5,1797.35,765623,137609477450000.0,27930.0,520471,0.6798000000000001
2017-10-10,HDFCBANK,EQ,1795.5,1799.0,1814.95,1792.65,1800.0,1802.7,1806.18,949545,171504638740000.0,30047.0,516925,0.5444
2017-10-11,HDFCBANK,EQ,1802.7,1803.25,1815.25,1787.6,1789.0,1790.15,1802.03,1316860,237301727875000.0,36368.0,902433,0.6853
2017-10-12,HDFCBANK,EQ,1790.15,1795.1,1821.45,1788.0,1820.0,1818.8,1805.42,1345390,242899012250000.0,20722.0,650121,0.4832
2017-10-13,HDFCBANK,EQ,1818.8,1826.7,1856.55,1822.0,1848.9,1850.8,1845.91,1608366,296890205305000.0,38331.0,921394,0.5729
2017-10-16,HDFCBANK,EQ,1850.8,1860.0,1873.25,1842.0,1854.15,1857.15,1857.21,818636,152038011465000.0,17387.0,282082,0.3446
2017-10-17,HDFCBANK,EQ,1857.15,1850.0,1853.7,1839.1,1848.95,1851.25,1848.53,653322,120768252105000.0,21579.0,286796,0.439
2017-10-18,HDFCBANK,EQ,1851.25,1841.0,1875.0,1839.0,1866.25,1868.5,1864.24,981680,183008974080000.0,21247.0,454935,0.46340000000000003
2017-10-19,HDFCBANK,EQ,1868.5,1861.8,1865.0,1840.65,1845.0,1848.4,1853.98,142502,26419524120000.0,5682.0,69002,0.4842
2017-10-23,HDFCBANK,EQ,1848.4,1859.9,1869.7,1836.05,1865.85,1863.3,1850.99,1040723,192637296930000.0,30073.0,581885,0.5590999999999999
2017-10-24,HDFCBANK,EQ,1863.3,1863.0,1879.6,1853.0,1866.55,1867.1,1866.12,2832218,528524526355000.0,66436.0,848580,0.29960000000000003
2017-10-25,HDFCBANK,EQ,1867.1,1860.0,1863.0,1785.0,1795.15,1795.1,1800.74,5341802,961922047025000.0,173315.0,3343490,0.6259
2017-10-26,HDFCBANK,EQ,1795.1,1768.0,1810.0,1757.85,1791.7,1795.35,1789.19,7142866,1277996439595000.0,184420.0,4974132,0.6964
2017-10-27,HDFCBANK,EQ,1795.35,1804.4,1807.5,1779.0,1787.9,1791.05,1792.86,1868022,334910911365000.0,49615.0,1118984,0.599
2017-10-30,HDFCBANK,EQ,1791.05,1798.25,1816.0,1792.4,1815.75,1815.0,1805.49,1355588,244750345215000.0,27755.0,880144,0.6493000000000001
2017-10-31,HDFCBANK,EQ,1815.0,1811.5,1811.5,1799.25,1809.45,1808.5,1805.2,1170615,211319277985000.0,55768.0,722914,0.6176
2017-11-01,HDFCBANK,EQ,1808.5,1815.1,1825.0,1812.0,1822.5,1821.2,1819.3,1047653,190599095035000.0,26503.0,573002,0.5468999999999999
2017-11-02,HDFCBANK,EQ,1821.2,1823.0,1829.8,1816.95,1820.0,1822.1,1822.05,1184486,215819754305000.03,30785.0,739301,0.6242
2017-11-03,HDFCBANK,EQ,1822.1,1825.7,1840.0,1821.6,1830.0,1830.7,1829.95,952622,174325330315000.0,50442.0,561501,0.5894
2017-11-06,HDFCBANK,EQ,1830.7,1825.0,1840.0,1822.6,1828.0,1828.6,1833.27,1537061,281784790295000.0,51333.0,821944,0.5347999999999999
2017-11-07,HDFCBANK,EQ,1828.6,1838.0,1844.95,1820.75,1825.0,1823.7,1828.67,1861594,340423384230000.0,41972.0,1396048,0.7499
2017-11-08,HDFCBANK,EQ,1823.7,1825.2,1833.6,1819.0,1822.6,1825.95,1826.22,820786,149893510830000.0,20749.0,498960,0.6079
2017-11-09,HDFCBANK,EQ,1825.95,1827.0,1835.0,1821.1,1834.0,1827.85,1826.26,778327,142142435970000.0,12695.0,381328,0.48990000000000006
2017-11-10,HDFCBANK,EQ,1827.85,1821.7,1834.8,1812.35,1823.95,1822.0,1821.63,1936090,352684807395000.0,22186.0,1525422,0.7879
2017-11-13,HDFCBANK,EQ,1822.0,1822.0,1823.15,1795.0,1814.25,1813.55,1806.89,833968,150688824880000.0,25953.0,529394,0.6348
2017-11-14,HDFCBANK,EQ,1813.55,1815.9,1819.0,1800.0,1801.35,1802.35,1805.86,1178117,212751369285000.0,33880.0,898608,0.7626999999999999
2017-11-15,HDFCBANK,EQ,1802.35,1798.0,1803.65,1788.0,1799.25,1800.25,1796.37,1537092,276118258885000.0,26862.0,1177181,0.7658
2017-11-16,HDFCBANK,EQ,1800.25,1804.0,1816.0,1795.2,1812.95,1807.7,1807.23,1003243,181308882800000.0,32161.0,631891,0.6298
2017-11-17,HDFCBANK,EQ,1807.7,1828.7,1838.3,1813.15,1822.0,1825.55,1827.72,1589693,290550899675000.0,44931.0,797013,0.5014000000000001
2017-11-20,HDFCBANK,EQ,1825.55,1829.0,1839.7,1829.0,1836.05,1838.15,1836.08,598106,109817076045000.0,30131.0,336543,0.5627000000000001
2017-11-21,HDFCBANK,EQ,1838.15,1837.45,1850.0,1836.1,1848.0,1846.25,1845.41,568883,104982278725000.0,17143.0,349608,0.6146
2017-11-22,HDFCBANK,EQ,1846.25,1849.7,1860.0,1844.55,1854.6,1855.25,1853.89,1415199,262362889694999.97,31420.0,944319,0.6673
2017-11-23,HDFCBANK,EQ,1855.25,1859.0,1860.0,1838.0,1840.0,1842.85,1847.79,808145,149327872815000.0,16903.0,492990,0.61
2017-11-24,HDFCBANK,EQ,1842.85,1843.0,1857.8,1841.0,1857.5,1851.4,1848.31,1300921,240450139740000.0,26271.0,979768,0.7531
2017-11-27,HDFCBANK,EQ,1851.4,1849.0,1862.0,1845.6,1860.15,1857.55,1852.09,967618,179211167155000.0,75853.0,622801,0.6436000000000001
